id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
5F2509A6599C0_White-L_22819,"Taco Cart | Gildan Unisex Heavy Blend™ Hooded Sweatshirt","Color: White, Size: L",https://ljholiday.com/wp-content/uploads/mockup-426d33ef.png,https://ljholiday.com/product/taco-cart-unisex-heavy-blend-hooded-sweatshirt/?attribute_color=White&attribute_size=L,"Hoodies, Outerwear, Fun","=LJHoliday=",30USD,in stock,wc_post_id_22816,https://ljholiday.com/cart/?add-to-cart=22816&variation_id=22819&attribute_color=White&attribute_size=L,"https://ljholiday.com/wp-content/uploads/mockup-a466997d.png,https://ljholiday.com/wp-content/uploads/mockup-28c4cce3.png,https://ljholiday.com/wp-content/uploads/mockup-45b8259c.png,https://ljholiday.com/wp-content/uploads/mockup-acf62052.png,https://ljholiday.com/wp-content/uploads/mockup-621d366a.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30USD,new,published,,"color:White/Black/Navy/Sport Grey/Irish Green/Maroon/Red:White,size:S/M/L/XL/2XL/3XL/4XL/5XL:L"
5F24FDFC56482_Red-XL_22798,"Taco Cart | Street Tacos Are The Best Bella+Canvas T-shirt","Color: Red, Size: XL",https://ljholiday.com/wp-content/uploads/mockup-10149198.png,https://ljholiday.com/product/tacos-bellacanvas-t-shirt/?attribute_color=Red&attribute_size=XL,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_22743,https://ljholiday.com/cart/?add-to-cart=22743&variation_id=22798&attribute_color=Red&attribute_size=XL,"https://ljholiday.com/wp-content/uploads/taco-cart-tee-mockup-main.png,https://ljholiday.com/wp-content/uploads/mockup-edcc3cd9.png,https://ljholiday.com/wp-content/uploads/mockup-85b78df9.png,https://ljholiday.com/wp-content/uploads/mockup-0089715e.png,https://ljholiday.com/wp-content/uploads/mockup-dbbaf518.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:White/Black/Oxblood Black/Kelly/True Royal/Burnt Orange/Yellow/Red:Red,size:XS/S/M/L/XL/2XL/3XL/4XL:XL"
5F24FDFC56482_Red-M_22796,"Taco Cart | Street Tacos Are The Best Bella+Canvas T-shirt","Color: Red, Size: M",https://ljholiday.com/wp-content/uploads/mockup-10149198.png,https://ljholiday.com/product/tacos-bellacanvas-t-shirt/?attribute_color=Red&attribute_size=M,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_22743,https://ljholiday.com/cart/?add-to-cart=22743&variation_id=22796&attribute_color=Red&attribute_size=M,"https://ljholiday.com/wp-content/uploads/taco-cart-tee-mockup-main.png,https://ljholiday.com/wp-content/uploads/mockup-edcc3cd9.png,https://ljholiday.com/wp-content/uploads/mockup-85b78df9.png,https://ljholiday.com/wp-content/uploads/mockup-0089715e.png,https://ljholiday.com/wp-content/uploads/mockup-dbbaf518.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:White/Black/Oxblood Black/Kelly/True Royal/Burnt Orange/Yellow/Red:Red,size:XS/S/M/L/XL/2XL/3XL/4XL:M"
5F24FDFC56482_Red-L_22797,"Taco Cart | Street Tacos Are The Best Bella+Canvas T-shirt","Color: Red, Size: L",https://ljholiday.com/wp-content/uploads/mockup-10149198.png,https://ljholiday.com/product/tacos-bellacanvas-t-shirt/?attribute_color=Red&attribute_size=L,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_22743,https://ljholiday.com/cart/?add-to-cart=22743&variation_id=22797&attribute_color=Red&attribute_size=L,"https://ljholiday.com/wp-content/uploads/taco-cart-tee-mockup-main.png,https://ljholiday.com/wp-content/uploads/mockup-edcc3cd9.png,https://ljholiday.com/wp-content/uploads/mockup-85b78df9.png,https://ljholiday.com/wp-content/uploads/mockup-0089715e.png,https://ljholiday.com/wp-content/uploads/mockup-dbbaf518.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:White/Black/Oxblood Black/Kelly/True Royal/Burnt Orange/Yellow/Red:Red,size:XS/S/M/L/XL/2XL/3XL/4XL:L"
5F24FDFC56482_Red-S_22795,"Taco Cart | Street Tacos Are The Best Bella+Canvas T-shirt","Color: Red, Size: S",https://ljholiday.com/wp-content/uploads/mockup-10149198.png,https://ljholiday.com/product/tacos-bellacanvas-t-shirt/?attribute_color=Red&attribute_size=S,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_22743,https://ljholiday.com/cart/?add-to-cart=22743&variation_id=22795&attribute_color=Red&attribute_size=S,"https://ljholiday.com/wp-content/uploads/taco-cart-tee-mockup-main.png,https://ljholiday.com/wp-content/uploads/mockup-edcc3cd9.png,https://ljholiday.com/wp-content/uploads/mockup-85b78df9.png,https://ljholiday.com/wp-content/uploads/mockup-0089715e.png,https://ljholiday.com/wp-content/uploads/mockup-dbbaf518.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:White/Black/Oxblood Black/Kelly/True Royal/Burnt Orange/Yellow/Red:Red,size:XS/S/M/L/XL/2XL/3XL/4XL:S"
5F24FDFC56482_Yellow-3XL_22793,"Taco Cart | Street Tacos Are The Best Bella+Canvas T-shirt","Color: Yellow, Size: 3XL",https://ljholiday.com/wp-content/uploads/mockup-b6358db4.png,https://ljholiday.com/product/tacos-bellacanvas-t-shirt/?attribute_color=Yellow&attribute_size=3XL,"Tops, Fun, T-Shirts","=LJHoliday=",28USD,in stock,wc_post_id_22743,https://ljholiday.com/cart/?add-to-cart=22743&variation_id=22793&attribute_color=Yellow&attribute_size=3XL,"https://ljholiday.com/wp-content/uploads/taco-cart-tee-mockup-main.png,https://ljholiday.com/wp-content/uploads/mockup-edcc3cd9.png,https://ljholiday.com/wp-content/uploads/mockup-85b78df9.png,https://ljholiday.com/wp-content/uploads/mockup-0089715e.png,https://ljholiday.com/wp-content/uploads/mockup-dbbaf518.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,28USD,new,published,,"color:White/Black/Oxblood Black/Kelly/True Royal/Burnt Orange/Yellow/Red:Yellow,size:XS/S/M/L/XL/2XL/3XL/4XL:3XL"
5F24FDFC56482_Yellow-4XL_22794,"Taco Cart | Street Tacos Are The Best Bella+Canvas T-shirt","Color: Yellow, Size: 4XL",https://ljholiday.com/wp-content/uploads/mockup-b6358db4.png,https://ljholiday.com/product/tacos-bellacanvas-t-shirt/?attribute_color=Yellow&attribute_size=4XL,"Tops, Fun, T-Shirts","=LJHoliday=",30USD,in stock,wc_post_id_22743,https://ljholiday.com/cart/?add-to-cart=22743&variation_id=22794&attribute_color=Yellow&attribute_size=4XL,"https://ljholiday.com/wp-content/uploads/taco-cart-tee-mockup-main.png,https://ljholiday.com/wp-content/uploads/mockup-edcc3cd9.png,https://ljholiday.com/wp-content/uploads/mockup-85b78df9.png,https://ljholiday.com/wp-content/uploads/mockup-0089715e.png,https://ljholiday.com/wp-content/uploads/mockup-dbbaf518.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30USD,new,published,,"color:White/Black/Oxblood Black/Kelly/True Royal/Burnt Orange/Yellow/Red:Yellow,size:XS/S/M/L/XL/2XL/3XL/4XL:4XL"
5F24FDFC56482_Red-2XL_22799,"Taco Cart | Street Tacos Are The Best Bella+Canvas T-shirt","Color: Red, Size: 2XL",https://ljholiday.com/wp-content/uploads/mockup-10149198.png,https://ljholiday.com/product/tacos-bellacanvas-t-shirt/?attribute_color=Red&attribute_size=2XL,"Tops, Fun, T-Shirts","=LJHoliday=",26USD,in stock,wc_post_id_22743,https://ljholiday.com/cart/?add-to-cart=22743&variation_id=22799&attribute_color=Red&attribute_size=2XL,"https://ljholiday.com/wp-content/uploads/taco-cart-tee-mockup-main.png,https://ljholiday.com/wp-content/uploads/mockup-edcc3cd9.png,https://ljholiday.com/wp-content/uploads/mockup-85b78df9.png,https://ljholiday.com/wp-content/uploads/mockup-0089715e.png,https://ljholiday.com/wp-content/uploads/mockup-dbbaf518.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,26USD,new,published,,"color:White/Black/Oxblood Black/Kelly/True Royal/Burnt Orange/Yellow/Red:Red,size:XS/S/M/L/XL/2XL/3XL/4XL:2XL"
5F24FDFC56482_Red-3XL_22800,"Taco Cart | Street Tacos Are The Best Bella+Canvas T-shirt","Color: Red, Size: 3XL",https://ljholiday.com/wp-content/uploads/mockup-10149198.png,https://ljholiday.com/product/tacos-bellacanvas-t-shirt/?attribute_color=Red&attribute_size=3XL,"Tops, Fun, T-Shirts","=LJHoliday=",28USD,in stock,wc_post_id_22743,https://ljholiday.com/cart/?add-to-cart=22743&variation_id=22800&attribute_color=Red&attribute_size=3XL,"https://ljholiday.com/wp-content/uploads/taco-cart-tee-mockup-main.png,https://ljholiday.com/wp-content/uploads/mockup-edcc3cd9.png,https://ljholiday.com/wp-content/uploads/mockup-85b78df9.png,https://ljholiday.com/wp-content/uploads/mockup-0089715e.png,https://ljholiday.com/wp-content/uploads/mockup-dbbaf518.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,28USD,new,published,,"color:White/Black/Oxblood Black/Kelly/True Royal/Burnt Orange/Yellow/Red:Red,size:XS/S/M/L/XL/2XL/3XL/4XL:3XL"
5F24FDFC56482_Red-4XL_22801,"Taco Cart | Street Tacos Are The Best Bella+Canvas T-shirt","Color: Red, Size: 4XL",https://ljholiday.com/wp-content/uploads/mockup-10149198.png,https://ljholiday.com/product/tacos-bellacanvas-t-shirt/?attribute_color=Red&attribute_size=4XL,"Tops, Fun, T-Shirts","=LJHoliday=",30USD,in stock,wc_post_id_22743,https://ljholiday.com/cart/?add-to-cart=22743&variation_id=22801&attribute_color=Red&attribute_size=4XL,"https://ljholiday.com/wp-content/uploads/taco-cart-tee-mockup-main.png,https://ljholiday.com/wp-content/uploads/mockup-edcc3cd9.png,https://ljholiday.com/wp-content/uploads/mockup-85b78df9.png,https://ljholiday.com/wp-content/uploads/mockup-0089715e.png,https://ljholiday.com/wp-content/uploads/mockup-dbbaf518.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30USD,new,published,,"color:White/Black/Oxblood Black/Kelly/True Royal/Burnt Orange/Yellow/Red:Red,size:XS/S/M/L/XL/2XL/3XL/4XL:4XL"
5F24FDFC56482_Burnt-Orange-L_22785,"Taco Cart | Street Tacos Are The Best Bella+Canvas T-shirt","Color: Burnt Orange, Size: L",https://ljholiday.com/wp-content/uploads/mockup-fb2aaecb.png,https://ljholiday.com/product/tacos-bellacanvas-t-shirt/?attribute_color=Burnt+Orange&attribute_size=L,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_22743,https://ljholiday.com/cart/?add-to-cart=22743&variation_id=22785&attribute_color=Burnt+Orange&attribute_size=L,"https://ljholiday.com/wp-content/uploads/taco-cart-tee-mockup-main.png,https://ljholiday.com/wp-content/uploads/mockup-edcc3cd9.png,https://ljholiday.com/wp-content/uploads/mockup-85b78df9.png,https://ljholiday.com/wp-content/uploads/mockup-0089715e.png,https://ljholiday.com/wp-content/uploads/mockup-dbbaf518.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:White/Black/Oxblood Black/Kelly/True Royal/Burnt Orange/Yellow/Red:Burnt Orange,size:XS/S/M/L/XL/2XL/3XL/4XL:L"
5F24FDFC56482_Burnt-Orange-XL_22786,"Taco Cart | Street Tacos Are The Best Bella+Canvas T-shirt","Color: Burnt Orange, Size: XL",https://ljholiday.com/wp-content/uploads/mockup-fb2aaecb.png,https://ljholiday.com/product/tacos-bellacanvas-t-shirt/?attribute_color=Burnt+Orange&attribute_size=XL,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_22743,https://ljholiday.com/cart/?add-to-cart=22743&variation_id=22786&attribute_color=Burnt+Orange&attribute_size=XL,"https://ljholiday.com/wp-content/uploads/taco-cart-tee-mockup-main.png,https://ljholiday.com/wp-content/uploads/mockup-edcc3cd9.png,https://ljholiday.com/wp-content/uploads/mockup-85b78df9.png,https://ljholiday.com/wp-content/uploads/mockup-0089715e.png,https://ljholiday.com/wp-content/uploads/mockup-dbbaf518.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:White/Black/Oxblood Black/Kelly/True Royal/Burnt Orange/Yellow/Red:Burnt Orange,size:XS/S/M/L/XL/2XL/3XL/4XL:XL"
5F24FDFC56482_Burnt-Orange-2XL_22787,"Taco Cart | Street Tacos Are The Best Bella+Canvas T-shirt","Color: Burnt Orange, Size: 2XL",https://ljholiday.com/wp-content/uploads/mockup-fb2aaecb.png,https://ljholiday.com/product/tacos-bellacanvas-t-shirt/?attribute_color=Burnt+Orange&attribute_size=2XL,"Tops, Fun, T-Shirts","=LJHoliday=",26USD,in stock,wc_post_id_22743,https://ljholiday.com/cart/?add-to-cart=22743&variation_id=22787&attribute_color=Burnt+Orange&attribute_size=2XL,"https://ljholiday.com/wp-content/uploads/taco-cart-tee-mockup-main.png,https://ljholiday.com/wp-content/uploads/mockup-edcc3cd9.png,https://ljholiday.com/wp-content/uploads/mockup-85b78df9.png,https://ljholiday.com/wp-content/uploads/mockup-0089715e.png,https://ljholiday.com/wp-content/uploads/mockup-dbbaf518.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,26USD,new,published,,"color:White/Black/Oxblood Black/Kelly/True Royal/Burnt Orange/Yellow/Red:Burnt Orange,size:XS/S/M/L/XL/2XL/3XL/4XL:2XL"
5F24FDFC56482_Yellow-S_22788,"Taco Cart | Street Tacos Are The Best Bella+Canvas T-shirt","Color: Yellow, Size: S",https://ljholiday.com/wp-content/uploads/mockup-b6358db4.png,https://ljholiday.com/product/tacos-bellacanvas-t-shirt/?attribute_color=Yellow&attribute_size=S,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_22743,https://ljholiday.com/cart/?add-to-cart=22743&variation_id=22788&attribute_color=Yellow&attribute_size=S,"https://ljholiday.com/wp-content/uploads/taco-cart-tee-mockup-main.png,https://ljholiday.com/wp-content/uploads/mockup-edcc3cd9.png,https://ljholiday.com/wp-content/uploads/mockup-85b78df9.png,https://ljholiday.com/wp-content/uploads/mockup-0089715e.png,https://ljholiday.com/wp-content/uploads/mockup-dbbaf518.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:White/Black/Oxblood Black/Kelly/True Royal/Burnt Orange/Yellow/Red:Yellow,size:XS/S/M/L/XL/2XL/3XL/4XL:S"
5F24FDFC56482_Yellow-L_22790,"Taco Cart | Street Tacos Are The Best Bella+Canvas T-shirt","Color: Yellow, Size: L",https://ljholiday.com/wp-content/uploads/mockup-b6358db4.png,https://ljholiday.com/product/tacos-bellacanvas-t-shirt/?attribute_color=Yellow&attribute_size=L,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_22743,https://ljholiday.com/cart/?add-to-cart=22743&variation_id=22790&attribute_color=Yellow&attribute_size=L,"https://ljholiday.com/wp-content/uploads/taco-cart-tee-mockup-main.png,https://ljholiday.com/wp-content/uploads/mockup-edcc3cd9.png,https://ljholiday.com/wp-content/uploads/mockup-85b78df9.png,https://ljholiday.com/wp-content/uploads/mockup-0089715e.png,https://ljholiday.com/wp-content/uploads/mockup-dbbaf518.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:White/Black/Oxblood Black/Kelly/True Royal/Burnt Orange/Yellow/Red:Yellow,size:XS/S/M/L/XL/2XL/3XL/4XL:L"
5F24FDFC56482_Yellow-XL_22791,"Taco Cart | Street Tacos Are The Best Bella+Canvas T-shirt","Color: Yellow, Size: XL",https://ljholiday.com/wp-content/uploads/mockup-b6358db4.png,https://ljholiday.com/product/tacos-bellacanvas-t-shirt/?attribute_color=Yellow&attribute_size=XL,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_22743,https://ljholiday.com/cart/?add-to-cart=22743&variation_id=22791&attribute_color=Yellow&attribute_size=XL,"https://ljholiday.com/wp-content/uploads/taco-cart-tee-mockup-main.png,https://ljholiday.com/wp-content/uploads/mockup-edcc3cd9.png,https://ljholiday.com/wp-content/uploads/mockup-85b78df9.png,https://ljholiday.com/wp-content/uploads/mockup-0089715e.png,https://ljholiday.com/wp-content/uploads/mockup-dbbaf518.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:White/Black/Oxblood Black/Kelly/True Royal/Burnt Orange/Yellow/Red:Yellow,size:XS/S/M/L/XL/2XL/3XL/4XL:XL"
5F24FDFC56482_Yellow-2XL_22792,"Taco Cart | Street Tacos Are The Best Bella+Canvas T-shirt","Color: Yellow, Size: 2XL",https://ljholiday.com/wp-content/uploads/mockup-b6358db4.png,https://ljholiday.com/product/tacos-bellacanvas-t-shirt/?attribute_color=Yellow&attribute_size=2XL,"Tops, Fun, T-Shirts","=LJHoliday=",26USD,in stock,wc_post_id_22743,https://ljholiday.com/cart/?add-to-cart=22743&variation_id=22792&attribute_color=Yellow&attribute_size=2XL,"https://ljholiday.com/wp-content/uploads/taco-cart-tee-mockup-main.png,https://ljholiday.com/wp-content/uploads/mockup-edcc3cd9.png,https://ljholiday.com/wp-content/uploads/mockup-85b78df9.png,https://ljholiday.com/wp-content/uploads/mockup-0089715e.png,https://ljholiday.com/wp-content/uploads/mockup-dbbaf518.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,26USD,new,published,,"color:White/Black/Oxblood Black/Kelly/True Royal/Burnt Orange/Yellow/Red:Yellow,size:XS/S/M/L/XL/2XL/3XL/4XL:2XL"
5F24FDFC56482_Yellow-M_22789,"Taco Cart | Street Tacos Are The Best Bella+Canvas T-shirt","Color: Yellow, Size: M",https://ljholiday.com/wp-content/uploads/mockup-b6358db4.png,https://ljholiday.com/product/tacos-bellacanvas-t-shirt/?attribute_color=Yellow&attribute_size=M,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_22743,https://ljholiday.com/cart/?add-to-cart=22743&variation_id=22789&attribute_color=Yellow&attribute_size=M,"https://ljholiday.com/wp-content/uploads/taco-cart-tee-mockup-main.png,https://ljholiday.com/wp-content/uploads/mockup-edcc3cd9.png,https://ljholiday.com/wp-content/uploads/mockup-85b78df9.png,https://ljholiday.com/wp-content/uploads/mockup-0089715e.png,https://ljholiday.com/wp-content/uploads/mockup-dbbaf518.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:White/Black/Oxblood Black/Kelly/True Royal/Burnt Orange/Yellow/Red:Yellow,size:XS/S/M/L/XL/2XL/3XL/4XL:M"
5F24FDFC56482_Burnt-Orange-M_22784,"Taco Cart | Street Tacos Are The Best Bella+Canvas T-shirt","Color: Burnt Orange, Size: M",https://ljholiday.com/wp-content/uploads/mockup-fb2aaecb.png,https://ljholiday.com/product/tacos-bellacanvas-t-shirt/?attribute_color=Burnt+Orange&attribute_size=M,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_22743,https://ljholiday.com/cart/?add-to-cart=22743&variation_id=22784&attribute_color=Burnt+Orange&attribute_size=M,"https://ljholiday.com/wp-content/uploads/taco-cart-tee-mockup-main.png,https://ljholiday.com/wp-content/uploads/mockup-edcc3cd9.png,https://ljholiday.com/wp-content/uploads/mockup-85b78df9.png,https://ljholiday.com/wp-content/uploads/mockup-0089715e.png,https://ljholiday.com/wp-content/uploads/mockup-dbbaf518.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:White/Black/Oxblood Black/Kelly/True Royal/Burnt Orange/Yellow/Red:Burnt Orange,size:XS/S/M/L/XL/2XL/3XL/4XL:M"
5F24FDFC56482_True-Royal-4XL_22781,"Taco Cart | Street Tacos Are The Best Bella+Canvas T-shirt","Color: True Royal, Size: 4XL",https://ljholiday.com/wp-content/uploads/mockup-a030454c.png,https://ljholiday.com/product/tacos-bellacanvas-t-shirt/?attribute_color=True+Royal&attribute_size=4XL,"Tops, Fun, T-Shirts","=LJHoliday=",30USD,in stock,wc_post_id_22743,https://ljholiday.com/cart/?add-to-cart=22743&variation_id=22781&attribute_color=True+Royal&attribute_size=4XL,"https://ljholiday.com/wp-content/uploads/taco-cart-tee-mockup-main.png,https://ljholiday.com/wp-content/uploads/mockup-edcc3cd9.png,https://ljholiday.com/wp-content/uploads/mockup-85b78df9.png,https://ljholiday.com/wp-content/uploads/mockup-0089715e.png,https://ljholiday.com/wp-content/uploads/mockup-dbbaf518.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,30USD,new,published,,"color:White/Black/Oxblood Black/Kelly/True Royal/Burnt Orange/Yellow/Red:True Royal,size:XS/S/M/L/XL/2XL/3XL/4XL:4XL"
5F24FDFC56482_True-Royal-3XL_22780,"Taco Cart | Street Tacos Are The Best Bella+Canvas T-shirt","Color: True Royal, Size: 3XL",https://ljholiday.com/wp-content/uploads/mockup-a030454c.png,https://ljholiday.com/product/tacos-bellacanvas-t-shirt/?attribute_color=True+Royal&attribute_size=3XL,"Tops, Fun, T-Shirts","=LJHoliday=",28USD,in stock,wc_post_id_22743,https://ljholiday.com/cart/?add-to-cart=22743&variation_id=22780&attribute_color=True+Royal&attribute_size=3XL,"https://ljholiday.com/wp-content/uploads/taco-cart-tee-mockup-main.png,https://ljholiday.com/wp-content/uploads/mockup-edcc3cd9.png,https://ljholiday.com/wp-content/uploads/mockup-85b78df9.png,https://ljholiday.com/wp-content/uploads/mockup-0089715e.png,https://ljholiday.com/wp-content/uploads/mockup-dbbaf518.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,28USD,new,published,,"color:White/Black/Oxblood Black/Kelly/True Royal/Burnt Orange/Yellow/Red:True Royal,size:XS/S/M/L/XL/2XL/3XL/4XL:3XL"
5F24FDFC56482_Burnt-Orange-XS_22782,"Taco Cart | Street Tacos Are The Best Bella+Canvas T-shirt","Color: Burnt Orange, Size: XS",https://ljholiday.com/wp-content/uploads/mockup-fb2aaecb.png,https://ljholiday.com/product/tacos-bellacanvas-t-shirt/?attribute_color=Burnt+Orange&attribute_size=XS,"Tops, Fun, T-Shirts","=LJHoliday=",24USD,in stock,wc_post_id_22743,https://ljholiday.com/cart/?add-to-cart=22743&variation_id=22782&attribute_color=Burnt+Orange&attribute_size=XS,"https://ljholiday.com/wp-content/uploads/taco-cart-tee-mockup-main.png,https://ljholiday.com/wp-content/uploads/mockup-edcc3cd9.png,https://ljholiday.com/wp-content/uploads/mockup-85b78df9.png,https://ljholiday.com/wp-content/uploads/mockup-0089715e.png,https://ljholiday.com/wp-content/uploads/mockup-dbbaf518.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,24USD,new,published,,"color:White/Black/Oxblood Black/Kelly/True Royal/Burnt Orange/Yellow/Red:Burnt Orange,size:XS/S/M/L/XL/2XL/3XL/4XL:XS"
